id,nome,instituicao_nome,tipo,nota_ultimo_colocado,distrito,area,peso_secundario,peso_exames,nota_minima_p_ingresso,vagas,history
6800_6800_L030,Gestão Industrial e Logística,ISCTE - Instituto Universitário de Lisboa,publica,16.3,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 15.9}, {""year"": 2020, ""nota"": 16.4}, {""year"": 2021, ""nota"": 16.2}, {""year"": 2022, ""nota"": 16.4}, {""year"": 2023, ""nota"": 15.8}, {""year"": 2024, ""nota"": 16.3}]"
6800_6800_L188,Ciência de Dados,ISCTE - Instituto Universitário de Lisboa,publica,16.8,Lisboa,Informática e Dados,0.5,0.5,95.0,83,"[{""year"": 2019, ""nota"": 15.2}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 15.9}, {""year"": 2022, ""nota"": 16.8}, {""year"": 2023, ""nota"": 16.6}, {""year"": 2024, ""nota"": 16.8}]"
6800_6800_L189,Ciência de Dados (regime pós-laboral),ISCTE - Instituto Universitário de Lisboa,publica,15.4,Lisboa,Informática e Dados,0.5,0.5,95.0,52,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 15.1}, {""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 15.4}]"
6800_6810_L273,Tecnologias Digitais e Automação,ISCTE - Instituto Universitário de Lisboa,publica,14.2,Lisboa,Engenharia e Tecnologia,0.5,0.5,95.0,40,"[{""year"": 2023, ""nota"": 14.2}, {""year"": 2024, ""nota"": 14.2}]"
6800_6810_L274,"Política, Economia e Sociedade",ISCTE - Instituto Universitário de Lisboa,publica,15.7,Lisboa,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 15.5}, {""year"": 2024, ""nota"": 15.7}]"
6800_6810_L277,Tecnologias Digitais e Inteligência Artificial,ISCTE - Instituto Universitário de Lisboa,publica,15.6,Lisboa,Informática e Dados,0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 15.3}, {""year"": 2023, ""nota"": 15.7}, {""year"": 2024, ""nota"": 15.6}]"
6800_6810_L278,Desenvolvimento de Software e Aplicações,ISCTE - Instituto Universitário de Lisboa,publica,14.9,Lisboa,Informática e Dados,0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 15.2}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 14.9}]"
6800_6810_L280,Tecnologias Digitais e Gestão,ISCTE - Instituto Universitário de Lisboa,publica,15.9,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 16.3}, {""year"": 2023, ""nota"": 16.2}, {""year"": 2024, ""nota"": 15.9}]"
6800_6810_L281,Tecnologias Digitais Educativas,ISCTE - Instituto Universitário de Lisboa,publica,14.4,Lisboa,Educação e Desporto,0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 14.8}, {""year"": 2023, ""nota"": 14.5}, {""year"": 2024, ""nota"": 14.4}]"
6800_6810_L282,Tecnologias Digitais e Saúde,ISCTE - Instituto Universitário de Lisboa,publica,14.0,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 14.6}, {""year"": 2023, ""nota"": 14.7}, {""year"": 2024, ""nota"": 14.0}]"
6800_6810_L311,"Tecnologias Digitais, Edifícios e Construção Sustentável",ISCTE - Instituto Universitário de Lisboa,publica,14.2,Lisboa,Ciências da Vida e Saúde,0.5,0.5,95.0,40,"[{""year"": 2023, ""nota"": 13.9}, {""year"": 2024, ""nota"": 14.2}]"
6800_6810_L321,Matemática Aplicada e Tecnologias Digitais,ISCTE - Instituto Universitário de Lisboa,publica,14.4,Lisboa,Informática e Dados,0.5,0.5,95.0,40,"[{""year"": 2024, ""nota"": 14.4}]"
6800_6810_L329,Tecnologias Digitais e Segurança de Informação,ISCTE - Instituto Universitário de Lisboa,publica,14.7,Lisboa,Informática e Dados,0.5,0.5,95.0,40,"[{""year"": 2024, ""nota"": 14.7}]"
7002_7002_9500,Enfermagem,Escola Superior de Enfermagem de Lisboa,publica,15.7,Lisboa,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 14.7}, {""year"": 2020, ""nota"": 16.3}, {""year"": 2021, ""nota"": 16.7}, {""year"": 2022, ""nota"": 16.1}, {""year"": 2023, ""nota"": 16.0}, {""year"": 2024, ""nota"": 15.7}]"
7105_7105_9121,Engenharia Informática e de Computadores,Escola Superior Náutica Infante D. Henrique,publica,13.8,Lisboa,Engenharia e Tecnologia,0.5,0.5,95.0,40,"[{""year"": 2022, ""nota"": 13.7}, {""year"": 2023, ""nota"": 14.1}, {""year"": 2024, ""nota"": 13.8}]"
7105_7105_9745,Engenharia de Máquinas Marítimas,Escola Superior Náutica Infante D. Henrique,publica,13.9,Lisboa,Engenharia e Tecnologia,0.5,0.5,95.0,56,"[{""year"": 2019, ""nota"": 12.6}, {""year"": 2020, ""nota"": 12.9}, {""year"": 2021, ""nota"": 13.6}, {""year"": 2022, ""nota"": 13.4}, {""year"": 2023, ""nota"": 14.4}, {""year"": 2024, ""nota"": 13.9}]"
7105_7105_9789,Pilotagem,Escola Superior Náutica Infante D. Henrique,publica,16.7,Lisboa,Engenharia e Tecnologia,0.5,0.5,95.0,45,"[{""year"": 2019, ""nota"": 15.0}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 15.6}, {""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 15.9}, {""year"": 2024, ""nota"": 16.7}]"
7105_7105_9924,Gestão de Transportes e Logística,Escola Superior Náutica Infante D. Henrique,publica,14.3,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,48,"[{""year"": 2019, ""nota"": 13.8}, {""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 14.4}, {""year"": 2023, ""nota"": 14.8}, {""year"": 2024, ""nota"": 14.3}]"
7105_7105_9926,Gestão Portuária,Escola Superior Náutica Infante D. Henrique,publica,14.9,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,36,"[{""year"": 2019, ""nota"": 14.1}, {""year"": 2020, ""nota"": 14.7}, {""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 14.7}, {""year"": 2023, ""nota"": 15.1}, {""year"": 2024, ""nota"": 14.9}]"
7105_7105_L118,Engenharia Eletrotécnica Marítima,Escola Superior Náutica Infante D. Henrique,publica,14.8,Lisboa,Engenharia e Tecnologia,0.5,0.5,95.0,30,"[{""year"": 2022, ""nota"": 14.7}, {""year"": 2023, ""nota"": 13.6}, {""year"": 2024, ""nota"": 14.8}]"
7110_7110_8011,Produção Alimentar em Restauração (regime pós-laboral),Escola Superior de Hotelaria e Turismo do Estoril,publica,12.1,Lisboa,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 12.2}, {""year"": 2020, ""nota"": 12.2}, {""year"": 2021, ""nota"": 12.7}, {""year"": 2022, ""nota"": 12.4}, {""year"": 2023, ""nota"": 12.5}, {""year"": 2024, ""nota"": 12.1}]"
7110_7110_9076,Direção e Gestão Hoteleira,Escola Superior de Hotelaria e Turismo do Estoril,publica,15.8,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,138,"[{""year"": 2019, ""nota"": 15.3}, {""year"": 2020, ""nota"": 15.7}, {""year"": 2021, ""nota"": 15.5}, {""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 15.7}, {""year"": 2024, ""nota"": 15.8}]"
7110_7110_9163,Gestão do Lazer e Animação Turística,Escola Superior de Hotelaria e Turismo do Estoril,publica,15.6,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,96,"[{""year"": 2019, ""nota"": 14.8}, {""year"": 2020, ""nota"": 15.9}, {""year"": 2021, ""nota"": 15.4}, {""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 15.7}, {""year"": 2024, ""nota"": 15.6}]"
7110_7110_9177,Gestão Turística,Escola Superior de Hotelaria e Turismo do Estoril,publica,14.7,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,138,"[{""year"": 2019, ""nota"": 14.7}, {""year"": 2020, ""nota"": 15.9}, {""year"": 2021, ""nota"": 15.8}, {""year"": 2022, ""nota"": 15.1}, {""year"": 2023, ""nota"": 15.2}, {""year"": 2024, ""nota"": 14.7}]"
7110_7110_9183,Informação Turística,Escola Superior de Hotelaria e Turismo do Estoril,publica,13.3,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 13.6}, {""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 13.9}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 13.5}, {""year"": 2024, ""nota"": 13.3}]"
7110_7110_9217,Produção Alimentar em Restauração,Escola Superior de Hotelaria e Turismo do Estoril,publica,14.1,Lisboa,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,96,"[{""year"": 2019, ""nota"": 12.8}, {""year"": 2020, ""nota"": 14.0}, {""year"": 2021, ""nota"": 14.5}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 14.2}, {""year"": 2024, ""nota"": 14.1}]"
7110_7110_9875,Direcção e Gestão Hoteleira (regime pós-laboral),Escola Superior de Hotelaria e Turismo do Estoril,publica,13.4,Lisboa,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 13.7}, {""year"": 2020, ""nota"": 14.4}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 13.9}, {""year"": 2023, ""nota"": 13.9}, {""year"": 2024, ""nota"": 13.4}]"
7110_7110_9995,Gestão do Lazer e Animação Turística (regime pós-laboral),Escola Superior de Hotelaria e Turismo do Estoril,publica,14.0,Lisboa,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 13.5}, {""year"": 2020, ""nota"": 14.1}, {""year"": 2021, ""nota"": 14.1}, {""year"": 2022, ""nota"": 13.7}, {""year"": 2023, ""nota"": 14.0}, {""year"": 2024, ""nota"": 14.0}]"
7110_7110_9996,Gestão Turística (regime pós-laboral),Escola Superior de Hotelaria e Turismo do Estoril,publica,13.2,Lisboa,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 13.6}, {""year"": 2020, ""nota"": 14.5}, {""year"": 2021, ""nota"": 14.1}, {""year"": 2022, ""nota"": 13.9}, {""year"": 2023, ""nota"": 13.4}, {""year"": 2024, ""nota"": 13.2}]"
0100_0140_L390,Biotecnologia,Universidade dos Açores,publica,,Açores,Ciências da Vida e Saúde,,,95.0,25,
0100_0140_8031,Ciências Farmacêuticas (preparatórios),Universidade dos Açores,publica,,Açores,Ciências da Vida e Saúde,,,95.0,15,
0200_0206_8388,Medicina,Universidade do Algarve,publica,,Faro,Ciências da Vida e Saúde,,,95.0,96,
0300_3014_L417,Engenharia de Software Industrial,Universidade de Aveiro,publica,,Aveiro,Informática e Dados,,,95.0,23,
0300_0300_9345,Matemática Aplicada e Computação,Universidade de Aveiro,publica,,Aveiro,Informática e Dados,,,95.0,25,
0300_0300_9214,Música,Universidade de Aveiro,publica,,Aveiro,Artes e Design,,,95.0,60,
0400_0400_L406,Cidades e Comunidades Sustentáveis Inteligentes,Universidade da Beira Interior,publica,,Castelo Branco,Engenharia e Tecnologia,,,95.0,40,
0400_0400_L205,Física e Aplicações,Universidade da Beira Interior,publica,,Castelo Branco,Ciências Exatas e da Natureza,0.5,0.5,95.0,20,
0500_0501_L413,Construção Digital,Universidade de Coimbra,publica,,Coimbra,Engenharia e Tecnologia,,,95.0,45,
0500_0501_L403,Engenharia Aeroespacial,Universidade de Coimbra,publica,,Coimbra,Engenharia e Tecnologia,,,95.0,67,
0500_0501_L426,Engenharia Naval e Oceânica,Universidade de Coimbra,publica,,Coimbra,Engenharia e Tecnologia,,,95.0,40,
0600_0602_L090,Ecologia e Ambiente,Universidade de Évora,publica,,Évora,Ciências da Vida e Saúde,0.5,0.5,95.0,29,
0600_0602_9760,Física e Química,Universidade de Évora,publica,,Évora,Ciências Exatas e da Natureza,,,95.0,20,
0600_0603_9214,Música,Universidade de Évora,publica,,Évora,Artes e Design,,,95.0,61,
0600_0603_9243,Teatro,Universidade de Évora,publica,,Évora,Artes e Design,0.5,0.5,95.0,37,
0900_0902_L424,Ciências Sociais (regime pós-laboral),Universidade Nova de Lisboa,publica,,Lisboa,"Direito, Ciências Sociais e Humanas",,,95.0,20,
0900_0903_L347,Análise e Engenharia de Dados,Universidade Nova de Lisboa,publica,,Lisboa,Informática e Dados,,,95.0,31,
0900_0903_L221,Engenharia Aeroespacial,Universidade Nova de Lisboa,publica,,Lisboa,Engenharia e Tecnologia,,,95.0,36,
0900_0908_A025,Saúde Pública Global (ensino em inglês),Universidade Nova de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,63,
0900_0913_9099,Engenharia do Ambiente,Universidade Nova de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,30,
0900_0913_9104,Engenharia e Gestão Industrial,Universidade Nova de Lisboa,publica,,Lisboa,Engenharia e Tecnologia,,,95.0,30,
1000_1000_A020,Economia + Gestão,Universidade do Minho,publica,,Braga,"Economia, Gestão e Contabilidade",,,95.0,20,
1000_1000_A021,Economia + Negócios Internacionais,Universidade do Minho,publica,,Braga,"Economia, Gestão e Contabilidade",,,95.0,10,
1000_1000_A024,Física + Química,Universidade do Minho,publica,,Braga,Ciências Exatas e da Natureza,,,95.0,10,
1000_1000_A022,Gestão + Negócios Internacionais,Universidade do Minho,publica,,Braga,"Economia, Gestão e Contabilidade",,,95.0,10,
1000_1000_A023,Matemática + Física,Universidade do Minho,publica,,Braga,Informática e Dados,,,95.0,10,
1000_1000_9214,Música,Universidade do Minho,publica,,Braga,Artes e Design,,,95.0,47,
1100_1104_A006,Economia (ensino em inglês),Universidade do Porto,publica,,Porto,"Economia, Gestão e Contabilidade",,,95.0,49,
1100_1104_A001,Gestão (ensino em inglês),Universidade do Porto,publica,,Porto,"Economia, Gestão e Contabilidade",,,95.0,44,
1100_1108_L407,Ciências da Saúde Pública,Universidade do Porto,publica,,Porto,Ciências da Vida e Saúde,,,95.0,40,
1200_1201_L412,Tecnologia dos Espaços Verdes,Universidade de Trás-os-Montes e Alto Douro,publica,,Vila Real,Ciências da Vida e Saúde,,,95.0,40,
1200_1204_9813,Medicina,Universidade de Trás-os-Montes e Alto Douro,publica,,Vila Real,Ciências da Vida e Saúde,,,95.0,40,
1200_1204_L399,Psicomotricidade,Universidade de Trás-os-Montes e Alto Douro,publica,,Vila Real,Educação e Desporto,,,95.0,40,
1500_7260_9500,Enfermagem,Universidade de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,312,
1500_1503_L405,Ciência de Dados,Universidade de Lisboa,publica,,Lisboa,Informática e Dados,,,95.0,44,
1500_1518_L343,Engenharia Geral (GENI) (ensino em inglês),Universidade de Lisboa,publica,,Lisboa,Engenharia e Tecnologia,,,95.0,50,
3020_3021_9350,Ciência e Tecnologia dos Alimentos,Instituto Politécnico de Beja,publica,,Beja,Engenharia e Tecnologia,0.5,0.5,95.0,35,
3020_3021_9099,Engenharia do Ambiente,Instituto Politécnico de Beja,publica,,Beja,Ciências da Vida e Saúde,0.5,0.5,95.0,25,
3030_3032_L394,Engenharia de Dados e Inteligência Artificial,Instituto Politécnico do Cávado e do Ave,publica,,Braga,Informática e Dados,,,95.0,40,
3030_3034_L373,Gastronomia e Sustentabilidade Alimentar,Instituto Politécnico do Cávado e do Ave,publica,,Braga,"Economia, Gestão e Contabilidade",,,95.0,30,
3040_3041_9086,Engenharia Agronómica,Instituto Politécnico de Bragança,publica,,Bragança,Ciências da Vida e Saúde,0.5,0.5,95.0,45,
3040_3041_9087,Engenharia Alimentar,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,0.5,0.5,95.0,33,
3040_3041_9129,Engenharia Zootécnica,Instituto Politécnico de Bragança,publica,,Bragança,Ciências da Vida e Saúde,0.5,0.5,95.0,25,
3040_3041_9099,Engenharia do Ambiente,Instituto Politécnico de Bragança,publica,,Bragança,Ciências da Vida e Saúde,0.5,0.5,95.0,36,
3040_3041_9752,Enologia,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,0.5,0.5,95.0,20,
3040_3043_L209,Engenharia Eletrotécnica e de Computadores,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,,,95.0,65,
3040_3043_9125,Engenharia Química,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,0.5,0.5,95.0,36,
3040_3043_9910,Engenharia de Energias Renováveis,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,0.5,0.5,95.0,90,
3040_3043_9104,Engenharia e Gestão Industrial,Instituto Politécnico de Bragança,publica,,Bragança,Engenharia e Tecnologia,0.5,0.5,95.0,30,
3040_3043_A019,Gestão de Negócios Internacionais (ensino em Inglês),Instituto Politécnico de Bragança,publica,,Bragança,"Economia, Gestão e Contabilidade",,,95.0,90,
3040_3043_L423,Tecnologias Digitais e Gestão,Instituto Politécnico de Bragança,publica,,Bragança,Informática e Dados,,,95.0,68,
3040_3045_9188,Informática e Comunicações,Instituto Politécnico de Bragança,publica,,Bragança,Informática e Dados,0.5,0.5,95.0,45,
3050_3051_8397,Engenharia de Proteção Civil,Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,45,
3050_3052_L386,Treino Desportivo e Preparação Física,Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Educação e Desporto,,,95.0,40,
3050_3053_9111,Engenharia Eletrotécnica e das Telecomunicações,Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Engenharia e Tecnologia,0.5,0.5,95.0,45,
3050_3053_8463,Engenharia das Energias Renováveis,Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Engenharia e Tecnologia,0.5,0.5,95.0,45,
3050_3055_9836,"Música, variante de Canto",Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Artes e Design,,,95.0,4,
3050_3055_L184,"Música, variante de Formação Musical, Direção Coral e Instrumental",Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Artes e Design,,,95.0,10,
3050_3055_9784,"Música, variante de Instrumento",Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Artes e Design,,,95.0,45,
3050_3055_9816,"Música, variante de Música Eletrónica e Produção Musical",Instituto Politécnico de Castelo Branco,publica,,Castelo Branco,Artes e Design,,,95.0,16,
3060_3062_L163,Estudos Musicais Aplicados,Instituto Politécnico de Coimbra,publica,,Coimbra,Artes e Design,,,95.0,22,
3060_3062_L380,Gerontologia,Instituto Politécnico de Coimbra,publica,,Coimbra,"Direito, Ciências Sociais e Humanas",,,95.0,42,
3060_3062_9899,Teatro e Educação,Instituto Politécnico de Coimbra,publica,,Coimbra,Artes e Design,,,95.0,22,
3060_3063_9157,Gestão de Recursos Humanos,Instituto Politécnico de Coimbra,publica,,Coimbra,"Economia, Gestão e Contabilidade",,,95.0,55,
3060_7210_8138,Terapia Ocupacional,Instituto Politécnico de Coimbra,publica,,Coimbra,Ciências da Vida e Saúde,,,95.0,40,
3090_3092_9089,Engenharia Civil,Instituto Politécnico da Guarda,publica,,Guarda,Ciências da Vida e Saúde,0.5,0.5,95.0,24,
3090_3092_9128,Engenharia Topográfica,Instituto Politécnico da Guarda,publica,,Guarda,Ciências da Vida e Saúde,0.5,0.5,95.0,20,
3090_3095_L415,Marketing e Inovação no Turismo,Instituto Politécnico da Guarda,publica,,Guarda,"Economia, Gestão e Contabilidade",,,95.0,30,
3100_3101_L039,Língua Portuguesa Aplicada,Instituto Politécnico de Leiria,publica,,Leiria,"Direito, Ciências Sociais e Humanas",,,95.0,45,
3100_3102_9886,Engenharia Mecânica (regime pós-laboral),Instituto Politécnico de Leiria,publica,,Leiria,Engenharia e Tecnologia,0.5,0.5,95.0,21,
3100_3102_L393,Gestão Sustentável das Cidades e da Indústria,Instituto Politécnico de Leiria,publica,,Leiria,Ciências da Vida e Saúde,,,95.0,30,
3100_3105_L389,Sistemas Alimentares Sustentáveis,Instituto Politécnico de Leiria,publica,,Leiria,Engenharia e Tecnologia,,,95.0,20,
3100_3105_L411,Tecnologias Digitais Aplicadas ao Turismo,Instituto Politécnico de Leiria,publica,,Leiria,"Economia, Gestão e Contabilidade",,,95.0,30,
3110_3111_9068,Dança,Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,70,
3110_3114_8343,"Música, Variante de Jazz (regime pós-laboral)",Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,22,
3110_3114_L012,"Música, variante de Composição, Direção e Formação Musical",Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,22,
3110_3114_9782,"Música, variante de Execução",Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,103,
3110_3114_8344,Tecnologias da Música (regime pós-laboral),Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,21,
3110_3116_9048,Cinema,Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,42,
3110_3116_9243,Teatro,Instituto Politécnico de Lisboa,publica,,Lisboa,Artes e Design,,,95.0,89,
3110_3117_L007,Comércio e Negócios Internacionais,Instituto Politécnico de Lisboa,publica,,Lisboa,"Economia, Gestão e Contabilidade",,,95.0,35,
3110_3118_L416,Engenharia de Sistemas de Computadores,Instituto Politécnico de Lisboa,publica,,Lisboa,Engenharia e Tecnologia,,,95.0,37,
3110_3118_L419,Informática e Economia dos Dados,Instituto Politécnico de Lisboa,publica,,Lisboa,Informática e Dados,,,95.0,50,
3110_7250_L068,Ciências Biomédicas Laboratoriais,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,70,
3110_7250_8149,Dietética e Nutrição,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,60,
3110_7250_9549,Farmácia,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,60,
3110_7250_L067,Fisiologia Clínica,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,46,
3110_7250_9504,Fisioterapia,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,60,
3110_7250_L066,Imagem Médica e Radioterapia,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,70,
3110_7250_8152,Ortoprotesia,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,35,
3110_7250_L161,Ortóptica e Ciências da Visão,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,45,
3110_7250_9861,Saúde Ambiental,Instituto Politécnico de Lisboa,publica,,Lisboa,Ciências da Vida e Saúde,,,95.0,35,
3120_3121_L401,Línguas Aplicadas em Comunicação Digital,Instituto Politécnico de Portalegre,publica,,Portalegre,"Direito, Ciências Sociais e Humanas",,,95.0,34,
